id,console-name,product-name,loose-price
17239,Commodore 64,Phantasie II,$41.89
17237,Commodore 64,Phantasie III Wrath of Nikademus,$22.55
4360876,Commodore 64,Phantom of Asteroids & Hektik,
17240,Commodore 64,Pigs in Space,$19.99
17242,Commodore 64,Pinball Construction Set,$8.03
17241,Commodore 64,Pinball Spectacular,$12.99
17244,Commodore 64,Pirates,$52.49
1317399,Commodore 64,Pitfall,$28.74
17245,Commodore 64,Pitfall II Lost Caverns,$34.53
2708579,Commodore 64,Pitstop,$10.26
17246,Commodore 64,Pitstop II,$11.72
17247,Commodore 64,Platoon,$10.90
2782008,Commodore 64,Plundered Hearts,$60.78
17249,Commodore 64,Pole Position,$14.80
17248,Commodore 64,Pole Position II,$17.12
4081163,Commodore 64,Pooyan,$46.53
155983,Commodore 64,Popeye,$12.01
35834,Commodore 64,Power Play Hockey: USA vs USSR,$23.69
17251,Commodore 64,Predator,$12.65
3406932,Commodore 64,Presidential Campaign,
3405492,Commodore 64,Prism Leisure Variety Pack 1,
4038532,Commodore 64,Pro Tennis Simulator,
3315760,Commodore 64,Pro-Golf,$10.69
3315821,Commodore 64,Program Disk [v4],
3151988,Commodore 64,Prohibition,
4528948,Commodore 64,Project Firestart,$199.99
4726787,Commodore 64,Prowler,$14.99
17252,Commodore 64,Psycho,$11.36
49687,Commodore 64,Puzzle Panic,$10.00
3615133,Commodore 64,Q*Bert,$11.99
17257,Commodore 64,Qix,$16.50
3395623,Commodore 64,Quest for Tires and Grog's Revenge,
17260,Commodore 64,Questprobe featuring Spiderman,$14.77
17261,Commodore 64,Questprobe featuring the Hulk,$10.00
3168897,Commodore 64,Questprobe: The Human Torch and the Thing,
17264,Commodore 64,Questron,$41.00
17263,Commodore 64,Questron II,$34.46
3102185,Commodore 64,Quick Shot II turbo,
105348,Commodore 64,QuickShot II Plus,
17265,Commodore 64,R-Type,$12.67
17266,Commodore 64,Racing Destruction Set,$16.57
21292,Commodore 64,Rack 'em Up,$37.78
17267,Commodore 64,Radar Rat Race,$11.75
17268,Commodore 64,Raid Over Moscow,$16.04
17269,Commodore 64,Rainbow Islands,$25.58
4039078,Commodore 64,Rambo First Blood Part II,$17.50
4726790,Commodore 64,Rambo III,
17271,Commodore 64,Rampage,$17.35
17272,Commodore 64,Rasputin,$4.25
17273,Commodore 64,Rastan,$23.56
155984,Commodore 64,Raw Recruit,$24.85
17274,Commodore 64,Reach for the Stars,$22.76
17277,Commodore 64,Red Storm Rising,$14.99
62492,Commodore 64,Rendezvous with Rama,$30.98
17279,Commodore 64,Renegade,$16.51
17281,Commodore 64,Rescue on Fractalus,$35.00
3685035,Commodore 64,Retro Ball,
17284,Commodore 64,Reversal,$5.91
3165179,Commodore 64,Rick Dangerous [Kixx],
58482,Commodore 64,Risk,$6.82
17285,Commodore 64,Roadwar 2000,$34.30
17286,Commodore 64,Roadwar Europa,$18.99
17288,Commodore 64,Robocop,$13.93
17289,Commodore 64,Robot Rascals,$32.58
17287,Commodore 64,Robotron 2084,$20.24
920566,Commodore 64,Rock n Roll Trivia,$6.16
47037,Commodore 64,Rocket Ranger,$14.99
17396,Commodore 64,Rocky Horror Show,$56.99
34654,Commodore 64,Rootin' Tootin',$14.10
3151989,Commodore 64,Saboteur II,
17294,Commodore 64,Sabre Wulf,$7.53
38377,Commodore 64,Sailing,$21.36
99114,Commodore 64,Sam's Journey,
17295,Commodore 64,Sammy Lightfoot,$85.00
67539,Commodore 64,Samurai Warrior: The Battles of Usagi Yojimbo,
17297,Commodore 64,Sargon II,$7.63
17296,Commodore 64,Sargon III,$11.24
3151775,Commodore 64,Savage,$13.00
2158314,Commodore 64,Save New York,$47.04
17298,Commodore 64,Sea Speller,$6.85
21506,Commodore 64,Sea Wolf,$12.45
17299,Commodore 64,Seastalker,$41.86
17300,Commodore 64,Sergeant Slaughters Mat Wars,$5.51
17383,Commodore 64,Seven Cities of Gold,$38.78
17301,Commodore 64,Sex Vixens from Space,$29.99
17303,Commodore 64,Shadows of Mordor,$33.98
17305,Commodore 64,Shanghai,$7.59
17306,Commodore 64,Shard of Spring,$54.99
49627,Commodore 64,Sierra Championship Boxing,$14.27
17310,Commodore 64,Sigma 7,$14.99
17311,Commodore 64,Silent Service,$14.00
17312,Commodore 64,Sinbad and the Throne of the Falcon,$17.77
50223,Commodore 64,Skate Crazy,$20.60
17314,Commodore 64,Skate or Die,$15.00
2392896,Commodore 64,Skool Daze,
155988,Commodore 64,Sky Shark,$10.04
17315,Commodore 64,Skyfox,$19.99
160897,Commodore 64,Skyfox II: The Cygnus Conflict,$44.99
17316,Commodore 64,Skyline Attack,$10.45
155991,Commodore 64,Slam-Dunk,$4.99
3151774,Commodore 64,Slap Fight,
3395622,Commodore 64,Slinky,$19.90
4707875,Commodore 64,Snooper Troops: Case #2: The Disappearing Dolphin by Tom Snyder,
17318,Commodore 64,Solar Fox,$12.74
2904710,Commodore 64,Solomon's Key,
17319,Commodore 64,Space Ace,$22.05
17321,Commodore 64,Space Harrier,$14.79
4251855,Commodore 64,Space Shuttle: A Journey into Space,
17320,Commodore 64,Space Taxi,$84.98
70540,Commodore 64,Space Walk,$24.99
17324,Commodore 64,Speed/Bingo Math,$7.59
17325,Commodore 64,Speedball,$51.04
17327,Commodore 64,Spellbreaker,$26.95
17329,Commodore 64,Spooks,$14.23
17330,Commodore 64,Spy Hunter,$20.75
99108,Commodore 64,Spy Vs. Spy Volume I & II,$40.28
17331,Commodore 64,Spy vs Spy Arctic Antics,$4.89
17332,Commodore 64,Spy vs Spy the Island Caper,$19.95
17333,Commodore 64,Spy vs. Spy,$16.51
17340,Commodore 64,Star League Baseball,$32.00
17338,Commodore 64,Star Post,$10.50
17341,Commodore 64,Star Ranger,$15.00
998654,Commodore 64,Star Trek The Rebel Universe,$9.99
17342,Commodore 64,Star Trek: Strategic Operations Simulator,$24.99
4726794,Commodore 64,Star Wars,
4317369,Commodore 64,Star Wars The Arcade Game,$29.95
17337,Commodore 64,Star Wars The Empire Strikes Back,$12.06
17343,Commodore 64,Starglider,$11.96
17339,Commodore 64,Starquake,$12.99
2056916,Commodore 64,Stickybear Math,
17345,Commodore 64,Street Fighter,$27.42
17347,Commodore 64,Strike Fleet,$10.04
3404931,Commodore 64,Strike Force Cobra,
70474,Commodore 64,Stunt Flyer,$11.69
3315816,Commodore 64,Success with Algebra Advanced Linear Equations,
3315817,Commodore 64,Success with Algebra Linear Equations,
3151984,Commodore 64,Summer Games,$10.59
17350,Commodore 64,Summer Games II,$14.77
17351,Commodore 64,Super Boulder Dash,$52.38
3151985,Commodore 64,Super Cycle,$16.00
4247977,Commodore 64,Super G-man,
68852,Commodore 64,Super Games,
17352,Commodore 64,Super Huey,$13.50
3371360,Commodore 64,Super Huey II,$10.00
91035,Commodore 64,Super Smash,$11.80
2367492,Commodore 64,Super Snapshot V3,
17355,Commodore 64,Super Zaxxon,$30.80
17356,Commodore 64,Superman Man of Steel,$35.28
17354,Commodore 64,Superman the Game,$20.38
21507,Commodore 64,Superstar Ice Hockey,$9.49
926454,Commodore 64,Suspended,$11.71
4686321,Commodore 64,Swiftax,
17357,Commodore 64,Sword of Fargoal,$47.25
1322184,Commodore 64,Tank Attack,$39.99
36017,Commodore 64,Tapper,$26.04
17359,Commodore 64,Tau Ceti,$10.48
17361,Commodore 64,Teenage Mutant Ninja Turtles,$26.53
17360,Commodore 64,Teenage Mutant Ninja Turtles World Tour,$13.60
17362,Commodore 64,Temple of Apshai Trilogy,$18.68
17363,Commodore 64,Test Drive,$17.75
62236,Commodore 64,The Amazing Spiderman,$55.68
20993,Commodore 64,The Bulge,$9.94
25439,Commodore 64,The C64,$13.48
3626354,Commodore 64,The C64 mini Commodore,$16.13
4251856,Commodore 64,The Games: Winter Edition,$14.49
3177572,Commodore 64,The Growing Pains of Adrian Mole,
2056903,Commodore 64,The Hunt for Red October,$15.83
4726782,Commodore 64,The Market Place,
3315824,Commodore 64,The Print Shop,$25.85
3177573,Commodore 64,The Secret Diary of Adrian Mole aged 13 3/4,
68844,Commodore 64,The Simpsons Bart vs the Space Mutants,$7.98
4686317,Commodore 64,The Smart 64 Terminal,
17382,Commodore 64,The Untouchables,$8.75
4024142,Commodore 64,They Sold a Million 3,
4400967,Commodore 64,Thing Bounces Back,
17395,Commodore 64,Three Stooges,$16.81
17399,Commodore 64,Threshold,$82.93
3152079,Commodore 64,Tigers in the snow,
4686324,Commodore 64,TimeMoney Manager,
17405,Commodore 64,Tooth Invaders,$8.21
141612,Commodore 64,Top Fuel Eliminator,$8.01
17406,Commodore 64,Top Gun,$11.00
17407,Commodore 64,Tracker,$12.52
17408,Commodore 64,Trailblazer,$12.75
17409,Commodore 64,Trinity,$35.68
17412,Commodore 64,Turrican,$29.99
17413,Commodore 64,Turrican II The Final Fight,$44.96
17414,Commodore 64,Tusker,$4.27
3723395,Commodore 64,UP & ADD'EM,
17415,Commodore 64,Ultima I the First Age of Darkness,$175.91
17419,Commodore 64,Ultima II Revenge of the Enchantress,$322.00
17416,Commodore 64,Ultima III: Exodus,$95.86
17420,Commodore 64,Ultima IV Quest of the Avatar,$62.56
17423,Commodore 64,Ultima Trilogy,$84.08
17421,Commodore 64,Ultima V Warriors of Destiny,$51.99
17418,Commodore 64,Ultima VI the False Prophet,$88.24
17417,Commodore 64,Ultimate Wizard,$24.50
17424,Commodore 64,Underwurlde,$33.56
17425,Commodore 64,Uninvited,$18.43
17426,Commodore 64,Up for Grabs,$24.97
17427,Commodore 64,Uridium,$25.49
3315807,Commodore 64,Video Poker and Vegas Jackpot,$11.98
76815,Commodore 64,Viduzzles,$1.79
17429,Commodore 64,Visible Solar System,$9.09
20992,Commodore 64,War in Middle Earth,$15.50
17433,Commodore 64,Wastelands,$94.72
155365,Commodore 64,Water Polo,
17434,Commodore 64,Way of the Exploding Fist,$12.00
17435,Commodore 64,Webster the Word Game,$10.00
3151987,Commodore 64,West Bank,
17436,Commodore 64,Wheel of Fortune,$8.74
1824900,Commodore 64,Where in Europe is Carmen Sandiego?,$2.28
17438,Commodore 64,Where in Time is Carmen Sandiego,$21.68
17439,Commodore 64,Where in the USA is Carmen Sandiego,$10.45
17437,Commodore 64,Where in the World is Carmen Sandiego,$13.68
17441,Commodore 64,Who Framed Roger Rabbit?,$44.90
55697,Commodore 64,Wings of Fury,$11.91
17442,Commodore 64,Winter Games,$17.43
17443,Commodore 64,Wizard of Wor,$28.50
17448,Commodore 64,Wizardry,$48.56
17445,Commodore 64,Wizardry Legacy of Llylgamyn the Third Scenario,$30.62
39644,Commodore 64,Wizardry Trilogy,$102.50
17444,Commodore 64,Wizardry V Heart of the Maelstrom,$36.85
17447,Commodore 64,Wizards Crown,$31.82
17449,Commodore 64,Wonder Boy,$19.99
3312236,Commodore 64,World Class Leaderboard : The Ultimate Golf Challenge,
17450,Commodore 64,World Games,$7.00
3315808,Commodore 64,World Golf Tour,
17451,Commodore 64,World Karate Championship,$14.12
17453,Commodore 64,Worms,$24.48
17455,Commodore 64,X-Men,$32.17
17454,Commodore 64,X15 Alpha Mission,$13.56
17456,Commodore 64,Xenon,$24.99
4317357,Commodore 64,Xyphus,
21092,Commodore 64,Yie Ar Kung Fu,$14.99
17457,Commodore 64,Zak McCracken and the Alien Mindbenders,$77.81
2158427,Commodore 64,Zak McKracken and the Alien Mindbenders,$472.49
17458,Commodore 64,Zaxxon,$31.00
3670388,Commodore 64,Zenji,$1.46
17459,Commodore 64,Zone Ranger,$19.99
17460,Commodore 64,Zoom,$15.43
17462,Commodore 64,Zork I the Great Underground Empire,$39.62
17463,Commodore 64,Zork II the Wizard of Frobozz,$19.99
17461,Commodore 64,Zork III Dungeon Master,$15.27
17464,Commodore 64,Zorro,$17.73
69072,Disney Infinity,A Small World [Disc],$6.03
69073,Disney Infinity,Abu the Elephant [Disc],$7.88
69075,Disney Infinity,Aerial Area Rug [Disc],$6.87
34216,Disney Infinity,Agent P,$4.45
35888,Disney Infinity,Agent P [Crystal],$7.31
36035,Disney Infinity,Ahsoka Tano - 3.0,$6.75
35715,Disney Infinity,Aladdin - 2.0,$4.00
69077,Disney Infinity,Aladdin's Magic Carpet [Disc],$15.28
58097,Disney Infinity,Alice - 3.0,$13.75
69080,Disney Infinity,Alice in Wonderland's Caterpillar [Disc],$1.99
69074,Disney Infinity,Alice's Wonderland [Disc],$5.85
69076,Disney Infinity,Alien Symbiote [Disc],$11.71
69079,Disney Infinity,All For One [Disc],$5.86
36034,Disney Infinity,Anakin Skywalker - 3.0,$6.68
36357,Disney Infinity,"Anakin Skywalker - 3.0, Light FX",$9.06
36028,Disney Infinity,Anger - 3.0,$7.61
69082,Disney Infinity,Angus [Disc],$4.12
34221,Disney Infinity,Anna,$5.70
54276,Disney Infinity,Ant-Man - 3.0,$11.67
69086,Disney Infinity,Arlo [Disc],
66794,Disney Infinity,Assault on Asgard,$4.04
69078,Disney Infinity,Astro Blasters Space Cruiser [Disc],$6.99
58099,Disney Infinity,Baloo - 3.0,$11.97
35716,Disney Infinity,Baymax - 2.0,$6.71
54278,Disney Infinity,Black Panther - 3.0,$11.90
69081,Disney Infinity,Black Panther's Vibranium Knives [Disc],$6.61
39662,Disney Infinity,Black Suit Spiderman - 3.0,$30.42
35717,Disney Infinity,Black Widow - 2.0,$7.72
55850,Disney Infinity,Boba Fett - 3.0,$7.53
69083,Disney Infinity,Bolt's Super Strength [Disc],$0.51
3225581,Disney Infinity,Brave Forest Siege [Disc],$4.98
69085,Disney Infinity,Butch [Disc],
69087,Disney Infinity,Buy N Large Atmosphere [Disc],$2.72
34193,Disney Infinity,Buzz Lightyear,$5.38
34424,Disney Infinity,Buzz Lightyear - Crystal,$11.18
69084,Disney Infinity,C.H.R.O.M.E. Armor Shield [Disc],$5.00
69150,Disney Infinity,C.H.R.O.M.E. Damage Increaser [Disc],$4.95
69151,Disney Infinity,Calhoun's Command [Disc],$6.15
69153,Disney Infinity,Calico Helicopter [Disc],$5.03
35718,Disney Infinity,Captain America - 2.0,$5.94
58101,Disney Infinity,Captain America - The First Avenger 3.0,$12.21
